nombreOriginal;Nº  EXPEDIENTE;FECHA;HORA;CALLE;NÚMERO;DISTRITO;TIPO ACCIDENTE;ESTADO METEREOLÓGICO;TIPO VEHÍCULO;TIPO PERSONA;RANGO EDAD;SEXO;LESIVIDAD*;esCruce;tipoVia;palabrasClave;idVia
AVDA. CANILLEJAS A VICALVARO / CALL. SANTA TECLA;2019S033481;20/10/2019;13:20;AVENIDA CANILLEJAS A VICALVARO;-;SAN BLAS-CANILLEJAS;Caída;Nublado;Bicicleta;Conductor;DE 60 A 64 AÑOS;Hombre;05;2;Avenida;CANILLEJAS VICALVARO;778910
AVDA. CANILLEJAS A VICALVARO / CALL. SANTA TECLA;2019S033481;20/10/2019;13:20;CALLE SANTA TECLA;-;SAN BLAS-CANILLEJAS;Caída;Nublado;Bicicleta;Conductor;DE 60 A 64 AÑOS;Hombre;05;2;Calle;SANTA TECLA;699000
CALL. ANTONIA CALVO / CALL. ALHAMBRA;2019S033517;20/10/2019;11:00;CALLE ANTONIA CALVO;-;LATINA;Colisión lateral;Despejado;Bicicleta;Conductor;DE 45 A 49 AÑOS;Mujer;07;2;Calle;ANTONIA CALVO;55100
CALL. ANTONIA CALVO / CALL. ALHAMBRA;2019S033517;20/10/2019;11:00;CALLE ALHAMBRA;-;LATINA;Colisión lateral;Despejado;Bicicleta;Conductor;DE 45 A 49 AÑOS;Mujer;07;2;Calle;ALHAMBRA;29650
CALL. O'DONNELL / AVDA. MENENDEZ PELAYO;2019S033563;21/10/2019;15:25; "CALLE ODONNELL";-;RETIRO;Atropello a persona;Despejado;Bicicleta;Conductor;DE 18 A 20 AÑOS;Mujer;14;2;Calle;ODONNELL;544600
CALL. O'DONNELL / AVDA. MENENDEZ PELAYO;2019S033563;21/10/2019;15:25;AVENIDA MENENDEZ PELAYO;-;RETIRO;Atropello a persona;Despejado;Bicicleta;Conductor;DE 18 A 20 AÑOS;Mujer;14;2;Avenida;MENENDEZ PELAYO;502300
CALL. O'DONNELL / AVDA. MENENDEZ PELAYO;2019S033563;21/10/2019;15:25; "CALLE ODONNELL";-;RETIRO;Atropello a persona;Despejado;Bicicleta;Peatón;DE 45 A 49 AÑOS;Hombre;07;2;Calle;ODONNELL;544600
CALL. O'DONNELL / AVDA. MENENDEZ PELAYO;2019S033563;21/10/2019;15:25;AVENIDA MENENDEZ PELAYO;-;RETIRO;Atropello a persona;Despejado;Bicicleta;Peatón;DE 45 A 49 AÑOS;Hombre;07;2;Avenida;MENENDEZ PELAYO;502300
CALL. BRAVO MURILLO;2019S033546;21/10/2019;14:00; CALLE BRAVO MURILLO;155;TETUÁN;Colisión lateral;Despejado;Bicicleta;Conductor;DE 25 A 29 AÑOS;Mujer;14;0;Calle;BRAVO MURILLO;114600
CALL. FUENCARRAL;2019S033740;22/10/2019;22:00; CALLE FUENCARRAL;134;CHAMBERÍ;Colisión fronto-lateral;Lluvia débil;Bicicleta;Conductor;DE 60 A 64 AÑOS;Hombre;07;0;Calle;FUENCARRAL;313100
PASEO. PRADO;2019S033667;22/10/2019;20:00; PASEO PRADO;14;CENTRO;Alcance;Lluvia débil;Bicicleta;Conductor;DESCONOCIDA;;;0;Paseo;PRADO;606900
CALL. BRAVO MURILLO;2019S033669;22/10/2019;20:00; CALLE BRAVO MURILLO;120;TETUÁN;Alcance;Lluvia débil;Bicicleta;Conductor;DE 30 A 34 AÑOS;Mujer;01;0;Calle;BRAVO MURILLO;114600
PLAZA. CRONOS / CALL. INOCENTA DE MESA;2019S033668;22/10/2019;19:55;PLAZA CRONOS;-;SAN BLAS-CANILLEJAS;Colisión fronto-lateral;Lluvia débil;Bicicleta;Conductor;DE 60 A 64 AÑOS;Hombre;07;2;Plaza;CRONOS;220400
PLAZA. CRONOS / CALL. INOCENTA DE MESA;2019S033668;22/10/2019;19:55;CALLE INOCENTA DE MESA;-;SAN BLAS-CANILLEJAS;Colisión fronto-lateral;Lluvia débil;Bicicleta;Conductor;DE 60 A 64 AÑOS;Hombre;07;2;Calle;INOCENTA MESA;375200
CALL. JUANITA CRUZ / CALL. GLORIA FUERTES;2019S033678;22/10/2019;9:00;CALLE JUANITA CRUZ;-;FUENCARRAL-EL PARDO;Caída;Despejado;Bicicleta;Conductor;DE 55 A 59 AÑOS;Hombre;06;2;Calle;JUANITA CRUZ;31000598
CALL. JUANITA CRUZ / CALL. GLORIA FUERTES;2019S033678;22/10/2019;9:00;CALLE GLORIA FUERTES;-;FUENCARRAL-EL PARDO;Caída;Despejado;Bicicleta;Conductor;DE 55 A 59 AÑOS;Hombre;06;2;Calle;GLORIA FUERTES;31000584
AVDA. POBLADOS / CALL. CERILLERAS;2019S034766;23/10/2019;19:50;AVENIDA POBLADOS;-;CARABANCHEL;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;DE 0 A 5 AÑOS;Hombre;07;2;Avenida;POBLADOS;600400
AVDA. POBLADOS / CALL. CERILLERAS;2019S034766;23/10/2019;19:50;CALLE CERILLERAS;-;CARABANCHEL;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;DE 0 A 5 AÑOS;Hombre;07;2;Calle;CERILLERAS;31000550
CALL. FERNANDEZ DE LA HOZ / CALL. GENERAL ARRANDO;2019S033730;23/10/2019;11:10;CALLE FERNANDEZ DE LA HOZ;-;CHAMBERÍ;Caída;Lluvia débil;Bicicleta;Conductor;DE 18 A 20 AÑOS;Hombre;14;2;Calle;FERNANDEZ HOZ;293100
CALL. FERNANDEZ DE LA HOZ / CALL. GENERAL ARRANDO;2019S033730;23/10/2019;11:10;CALLE GENERAL ARRANDO;-;CHAMBERÍ;Caída;Lluvia débil;Bicicleta;Conductor;DE 18 A 20 AÑOS;Hombre;14;2;Calle;GENERAL ARRANDO;328925
CALL. FERNANDEZ DE LA HOZ / CALL. GENERAL ARRANDO;2019S033730;23/10/2019;11:10;CALLE FERNANDEZ DE LA HOZ;-;CHAMBERÍ;Caída;Lluvia débil;Bicicleta;Peatón;DE 70 A 74 AÑOS;Mujer;07;2;Calle;FERNANDEZ HOZ;293100
CALL. FERNANDEZ DE LA HOZ / CALL. GENERAL ARRANDO;2019S033730;23/10/2019;11:10;CALLE GENERAL ARRANDO;-;CHAMBERÍ;Caída;Lluvia débil;Bicicleta;Peatón;DE 70 A 74 AÑOS;Mujer;07;2;Calle;GENERAL ARRANDO;328925
CALL. ALCALA / CALL. MARQUES DE CUBAS;2019S033901;25/10/2019;9:24;CALLE ALCALA;-;CENTRO;Caída;Despejado;Bicicleta;Conductor;DE 35 A 39 AÑOS;Hombre;06;2;Calle;ALCALA;18900
CALL. ALCALA / CALL. MARQUES DE CUBAS;2019S033901;25/10/2019;9:24;CALLE MARQUES DE CUBAS;-;CENTRO;Caída;Despejado;Bicicleta;Conductor;DE 35 A 39 AÑOS;Hombre;06;2;Calle;MARQUES CUBAS;484600
AVDA. CANILLEJAS A VICALVARO / CALL. SANTA TECLA;2019S034202;26/10/2019;17:25;AVENIDA CANILLEJAS A VICALVARO;-;SAN BLAS-CANILLEJAS;Caída;Despejado;Bicicleta;Conductor;DE 50 A 54 AÑOS;Hombre;06;2;Avenida;CANILLEJAS VICALVARO;778910
AVDA. CANILLEJAS A VICALVARO / CALL. SANTA TECLA;2019S034202;26/10/2019;17:25;CALLE SANTA TECLA;-;SAN BLAS-CANILLEJAS;Caída;Despejado;Bicicleta;Conductor;DE 50 A 54 AÑOS;Hombre;06;2;Calle;SANTA TECLA;699000
CALL. DIEGO DE LEON / CALL. PRINCIPE DE VERGARA;2019S034015;26/10/2019;9:30;CALLE DIEGO DE LEON;-;SALAMANCA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;DE 25 A 29 AÑOS;Hombre;05;2;Calle;DIEGO LEON;238100
CALL. DIEGO DE LEON / CALL. PRINCIPE DE VERGARA;2019S034015;26/10/2019;9:30;CALLE PRINCIPE DE VERGARA;-;SALAMANCA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;DE 25 A 29 AÑOS;Hombre;05;2;Calle;PRINCIPE VERGARA;610450
CALL. ELOY GONZALO;2019S033987;26/10/2019;4:30; CALLE ELOY GONZALO;33;CHAMBERÍ;Caída;Despejado;Bicicleta;Conductor;DE 30 A 34 AÑOS;Hombre;02;0;Calle;ELOY GONZALO;261400
AVDA. CIUDAD DE BARCELONA / CALL. DOCTOR ESQUERDO;2019S034011;26/10/2019;1:42;AVENIDA CIUDAD DE BARCELONA;-;RETIRO;Caída;Despejado;Bicicleta;Conductor;DE 30 A 34 AÑOS;Hombre;01;2;Avenida;CIUDAD BARCELONA;171800
AVDA. CIUDAD DE BARCELONA / CALL. DOCTOR ESQUERDO;2019S034011;26/10/2019;1:42;CALLE DOCTOR ESQUERDO;-;RETIRO;Caída;Despejado;Bicicleta;Conductor;DE 30 A 34 AÑOS;Hombre;01;2;Calle;DOCTOR ESQUERDO;241300
CALL. LOPEZ DE HOYOS;2019S034153;27/10/2019;22:15; CALLE LOPEZ DE HOYOS;66;CHAMARTÍN;Caída;Despejado;Bicicleta;Conductor;DESCONOCIDA;;;0;Calle;LOPEZ HOYOS;441300
CALL. ALCALA;2019S034269;27/10/2019;17:20; CALLE ALCALA; 200A;SALAMANCA;Caída;Nublado;Bicicleta;Conductor;DE 55 A 59 AÑOS;Hombre;06;0;Calle;ALCALA;18900
PLAZA. ALONSO MARTINEZ / CALL. SAGASTA;2019S034064;27/10/2019;0:38;PLAZA ALONSO MARTINEZ;-;CHAMBERÍ;Atropello a persona;Despejado;Bicicleta;Conductor;DESCONOCIDA;Hombre;;2;Plaza;ALONSO MARTINEZ;35300
PLAZA. ALONSO MARTINEZ / CALL. SAGASTA;2019S034064;27/10/2019;0:38;CALLE SAGASTA;-;CHAMBERÍ;Atropello a persona;Despejado;Bicicleta;Conductor;DESCONOCIDA;Hombre;;2;Calle;SAGASTA;653500
PLAZA. ALONSO MARTINEZ / CALL. SAGASTA;2019S034064;27/10/2019;0:38;PLAZA ALONSO MARTINEZ;-;CHAMBERÍ;Atropello a persona;Despejado;Bicicleta;Peatón;DE 35 A 39 AÑOS;Hombre;07;2;Plaza;ALONSO MARTINEZ;35300
PLAZA. ALONSO MARTINEZ / CALL. SAGASTA;2019S034064;27/10/2019;0:38;CALLE SAGASTA;-;CHAMBERÍ;Atropello a persona;Despejado;Bicicleta;Peatón;DE 35 A 39 AÑOS;Hombre;07;2;Calle;SAGASTA;653500
AVDA. MENENDEZ PELAYO;2019S034187;28/10/2019;15:45; AVENIDA MENENDEZ PELAYO;65;RETIRO;Caída;Despejado;Bicicleta;Conductor;DE 21 A 24 AÑOS;Hombre;03;0;Avenida;MENENDEZ PELAYO;502300
CALL. ARTURO SORIA;2019S034457;29/10/2019;20:10; CALLE ARTURO SORIA; 334A;CIUDAD LINEAL;Caída;Despejado;Bicicleta;Conductor;DE 40 A 44 AÑOS;Hombre;07;0;Calle;ARTURO SORIA;78700
CALL. SAN CONRADO / AVDA. MANZANARES;2019S034336;29/10/2019;11:00;CALLE SAN CONRADO;-;LATINA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;DE 25 A 29 AÑOS;Hombre;;2;Calle;SAN CONRADO;663900
CALL. SAN CONRADO / AVDA. MANZANARES;2019S034336;29/10/2019;11:00;AVENIDA MANZANARES;-;LATINA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;DE 25 A 29 AÑOS;Hombre;;2;Avenida;MANZANARES;468400
RONDA. SEGOVIA / CALL. SEGOVIA;2019S034331;30/10/2019;10:00;RONDA SEGOVIA;-;CENTRO;Alcance;Despejado;Bicicleta;Conductor;DE 50 A 54 AÑOS;Mujer;07;2;Ronda;SEGOVIA;706400
RONDA. SEGOVIA / CALL. SEGOVIA;2019S034331;30/10/2019;10:00;CALLE SEGOVIA;-;CENTRO;Alcance;Despejado;Bicicleta;Conductor;DE 50 A 54 AÑOS;Mujer;07;2;Calle;SEGOVIA;706300
PASEO. PRADO;2019S034555;31/10/2019;21:05; PASEO PRADO;40;CENTRO;Alcance;Despejado;Bicicleta;Conductor;DE 21 A 24 AÑOS;Hombre;02;0;Paseo;PRADO;606900
CALL. EMBAJADORES;2019S034565;31/10/2019;15:50; CALLE EMBAJADORES;172;ARGANZUELA;Caída;Despejado;Bicicleta;Conductor;DE 21 A 24 AÑOS;Hombre;01;0;Calle;EMBAJADORES;262000
PISTA. CRISTO DE EL PARDO;2019S034540;01/11/2019;11:00; PISTA CRISTO DE EL PARDO;1;FUENCARRAL-EL PARDO;Caída;Despejado;Bicicleta;Conductor;DE 35 A 39 AÑOS;Hombre;03;0;Pista;CRISTO PARDO;219300
COLPB. MONTE DE EL PARDO;2019S034665;02/11/2019;11:45; COLPB. MONTE DE EL PARDO;0;FUENCARRAL-EL PARDO;Caída;Despejado;Bicicleta;Conductor;DE 18 A 20 AÑOS;Hombre;06;0;;MONTE PARDO;-1
CALL. JOAQUIN COSTA;2019S034858;04/11/2019;17:02; CALLE JOAQUIN COSTA;9;CHAMARTÍN;Caída;Despejado;Bicicleta;Conductor;DE 30 A 34 AÑOS;Mujer;07;0;Calle;JOAQUIN COSTA;395300
AVDA. DOCTOR GARCIA TAPIA / CALL. MARROQUINA;2019S034854;04/11/2019;15:49;AVENIDA DOCTOR GARCIA TAPIA;-;MORATALAZ;Caída;Despejado;Bicicleta;Conductor;DE 70 A 74 AÑOS;Mujer;01;2;Avenida;DOCTOR GARCIA TAPIA;241950
AVDA. DOCTOR GARCIA TAPIA / CALL. MARROQUINA;2019S034854;04/11/2019;15:49;CALLE MARROQUINA;-;MORATALAZ;Caída;Despejado;Bicicleta;Conductor;DE 70 A 74 AÑOS;Mujer;01;2;Calle;MARROQUINA;489000
AVDA. CANILLEJAS A VICALVARO;2019S034836;05/11/2019;13:10; AVENIDA CANILLEJAS A VICALVARO; 68A;SAN BLAS-CANILLEJAS;Caída;Despejado;Bicicleta;Conductor;DE 70 A 74 AÑOS;Hombre;07;0;Avenida;CANILLEJAS VICALVARO;778910
INS. AVENIDA DE LOS TOREROS / CALL. FRANCISCO SANTOS;2019S034960;06/11/2019;23:56;INS. AVENIDA DE LOS TOREROS;-;SALAMANCA;Colisión fronto-lateral;Nublado;Bicicleta;Conductor;DE 40 A 44 AÑOS;Mujer;;2;;AVENIDA TOREROS;-1
INS. AVENIDA DE LOS TOREROS / CALL. FRANCISCO SANTOS;2019S034960;06/11/2019;23:56;CALLE FRANCISCO SANTOS;-;SALAMANCA;Colisión fronto-lateral;Nublado;Bicicleta;Conductor;DE 40 A 44 AÑOS;Mujer;;2;Calle;FRANCISCO SANTOS;309900
PASEO. PRADO / PLAZA. CIBELES;2019S034953;06/11/2019;16:45;PASEO PRADO;-;RETIRO;Colisión lateral;Despejado;Bicicleta;Conductor;DE 25 A 29 AÑOS;Mujer;;2;Paseo;PRADO;606900
PASEO. PRADO / PLAZA. CIBELES;2019S034953;06/11/2019;16:45;PLAZA CIBELES;-;RETIRO;Colisión lateral;Despejado;Bicicleta;Conductor;DE 25 A 29 AÑOS;Mujer;;2;Plaza;CIBELES;168600
CALL. TOSCANA / AVDA. GUADALAJARA;2019S035065;07/11/2019;20:40;CALLE TOSCANA;-;SAN BLAS-CANILLEJAS;Colisión frontal;Lluvia débil;Bicicleta;Conductor;DE 55 A 59 AÑOS;Mujer;07;2;Calle;TOSCANA;2572
CALL. TOSCANA / AVDA. GUADALAJARA;2019S035065;07/11/2019;20:40;AVENIDA GUADALAJARA;-;SAN BLAS-CANILLEJAS;Colisión frontal;Lluvia débil;Bicicleta;Conductor;DE 55 A 59 AÑOS;Mujer;07;2;Avenida;GUADALAJARA;346750
CALL. ATOCHA;2019S035207;08/11/2019;23:40; CALLE ATOCHA;119;CENTRO;Colisión lateral;Despejado;Bicicleta;Conductor;DE 40 A 44 AÑOS;Hombre;07;0;Calle;ATOCHA;81600
CALL. BATALLA DEL SALADO / CALL. CACERES;2019S035125;08/11/2019;15:20;CALLE BATALLA DEL SALADO;-;ARGANZUELA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;DE 40 A 44 AÑOS;Hombre;02;2;Calle;BATALLA SALADO;96600
CALL. BATALLA DEL SALADO / CALL. CACERES;2019S035125;08/11/2019;15:20;CALLE CACERES;-;ARGANZUELA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;DE 40 A 44 AÑOS;Hombre;02;2;Calle;CACERES;122700
CALL. SERRANO / CALL. ARMADA ESPAÑOLA;2019S035493;09/11/2019;21:00;CALLE SERRANO;-;SALAMANCA;Caída;Lluvia débil;Bicicleta;Conductor;DE 35 A 39 AÑOS;Hombre;07;2;Calle;SERRANO;710300
CALL. SERRANO / CALL. ARMADA ESPAÑOLA;2019S035493;09/11/2019;21:00;CALLE ARMADA ESPAÑOLA;-;SALAMANCA;Caída;Lluvia débil;Bicicleta;Conductor;DE 35 A 39 AÑOS;Hombre;07;2;Calle;ARMADA ESPAÑOLA;31004360
CALL. PRINCIPE DE VERGARA;2019S035249;09/11/2019;20:00; CALLE PRINCIPE DE VERGARA;12;SALAMANCA;Colisión fronto-lateral;Lluvia débil;Bicicleta;Conductor;DE 35 A 39 AÑOS;Hombre;01;0;Calle;PRINCIPE VERGARA;610450
PASEO. CHOPERA;2019S035414;09/11/2019;15:30; PASEO CHOPERA;33;ARGANZUELA;Atropello a persona;Despejado;Bicicleta;Conductor;DE 25 A 29 AÑOS;Hombre;07;0;Paseo;CHOPERA;230600
PASEO. CHOPERA;2019S035414;09/11/2019;15:30; PASEO CHOPERA;33;ARGANZUELA;Atropello a persona;Despejado;Bicicleta;Peatón;DE 25 A 29 AÑOS;Hombre;14;0;Paseo;CHOPERA;230600
AVDA. LLANO CASTELLANO / AVDA. CARDENAL HERRERA ORIA;2019S035344;09/11/2019;13:55;AVENIDA LLANO CASTELLANO;-;FUENCARRAL-EL PARDO;Atropello a persona;Despejado;Bicicleta;Conductor;DE 40 A 44 AÑOS;Hombre;06;2;Avenida;LLANO CASTELLANO;450350
AVDA. LLANO CASTELLANO / AVDA. CARDENAL HERRERA ORIA;2019S035344;09/11/2019;13:55;AVENIDA CARDENAL HERRERA ORIA;-;FUENCARRAL-EL PARDO;Atropello a persona;Despejado;Bicicleta;Conductor;DE 40 A 44 AÑOS;Hombre;06;2;Avenida;CARDENAL HERRERA ORIA;141550
AVDA. LLANO CASTELLANO / AVDA. CARDENAL HERRERA ORIA;2019S035344;09/11/2019;13:55;AVENIDA LLANO CASTELLANO;-;FUENCARRAL-EL PARDO;Atropello a persona;Despejado;Bicicleta;Peatón;DE 6 A 9 AÑOS;Mujer;07;2;Avenida;LLANO CASTELLANO;450350
AVDA. LLANO CASTELLANO / AVDA. CARDENAL HERRERA ORIA;2019S035344;09/11/2019;13:55;AVENIDA CARDENAL HERRERA ORIA;-;FUENCARRAL-EL PARDO;Atropello a persona;Despejado;Bicicleta;Peatón;DE 6 A 9 AÑOS;Mujer;07;2;Avenida;CARDENAL HERRERA ORIA;141550
PLAZA. SAN ILDEFONSO;2019S035312;10/11/2019;0:10; PLAZA SAN ILDEFONSO;1;CENTRO;Colisión fronto-lateral;;Bicicleta;Conductor;DE 21 A 24 AÑOS;Hombre;;0;Plaza;SAN ILDEFONSO;671900
AVDA. MENENDEZ PELAYO;2019S035430;11/11/2019;20:48; AVENIDA MENENDEZ PELAYO;75;RETIRO;Alcance;Despejado;Bicicleta;Conductor;DE 40 A 44 AÑOS;Hombre;07;0;Avenida;MENENDEZ PELAYO;502300
CALL. GOYA;2019S035417;11/11/2019;18:10; CALLE GOYA;24;SALAMANCA;Otro;Despejado;Bicicleta;Conductor;DE 40 A 44 AÑOS;Mujer;;0;Calle;GOYA;341900
CALL. GENERAL ALVAREZ DE CASTRO / CALL. ELOY GONZALO;2019S035586;12/11/2019;21:45;CALLE GENERAL ALVAREZ DE CASTRO;-;CHAMBERÍ;Alcance;Despejado;Bicicleta;Conductor;DE 25 A 29 AÑOS;Mujer;07;2;Calle;GENERAL ALVAREZ CASTRO;328400
CALL. GENERAL ALVAREZ DE CASTRO / CALL. ELOY GONZALO;2019S035586;12/11/2019;21:45;CALLE ELOY GONZALO;-;CHAMBERÍ;Alcance;Despejado;Bicicleta;Conductor;DE 25 A 29 AÑOS;Mujer;07;2;Calle;ELOY GONZALO;261400
CALL. ALCALA / CALL. MARTIRES CONCEPCIONISTAS;2019S035514;12/11/2019;19:30;CALLE ALCALA;-;SALAMANCA;Colisión lateral;Despejado;Bicicleta;Conductor;DE 35 A 39 AÑOS;Hombre;;2;Calle;ALCALA;18900
CALL. ALCALA / CALL. MARTIRES CONCEPCIONISTAS;2019S035514;12/11/2019;19:30;CALLE MARTIRES CONCEPCIONISTAS;-;SALAMANCA;Colisión lateral;Despejado;Bicicleta;Conductor;DE 35 A 39 AÑOS;Hombre;;2;Calle;MARTIRES CONCEPCIONISTAS;492200
PLAZA. SANTO DOMINGO / CALL. SILVA;2019S035513;12/11/2019;19:05;PLAZA SANTO DOMINGO;-;CENTRO;Caída;Despejado;Bicicleta;Conductor;DE 35 A 39 AÑOS;Hombre;07;2;Plaza;SANTO DOMINGO;702300
PLAZA. SANTO DOMINGO / CALL. SILVA;2019S035513;12/11/2019;19:05;CALLE SILVA;-;CENTRO;Caída;Despejado;Bicicleta;Conductor;DE 35 A 39 AÑOS;Hombre;07;2;Calle;SILVA;722400
CALL. TENIENTE CORONEL NOREÑA / CALL. TERESA LOPEZ VALCARCEL;2019S035440;12/11/2019;7:40;CALLE TENIENTE CORONEL NOREÑA;-;ARGANZUELA;Colisión lateral;Despejado;Bicicleta;Conductor;DE 40 A 44 AÑOS;Mujer;03;2;Calle;TENIENTE CORONEL NOREÑA;738900
CALL. TENIENTE CORONEL NOREÑA / CALL. TERESA LOPEZ VALCARCEL;2019S035440;12/11/2019;7:40;CALLE TERESA LOPEZ VALCARCEL;-;ARGANZUELA;Colisión lateral;Despejado;Bicicleta;Conductor;DE 40 A 44 AÑOS;Mujer;03;2;Calle;TERESA LOPEZ VALCARCEL;740000
PASEO. ESPERANZA / CALL. GARGANTILLA;2019S035679;13/11/2019;20:20;PASEO ESPERANZA;-;ARGANZUELA;Alcance;Despejado;Bicicleta;Conductor;DE 40 A 44 AÑOS;Mujer;01;2;Paseo;ESPERANZA;274600
PASEO. ESPERANZA / CALL. GARGANTILLA;2019S035679;13/11/2019;20:20;CALLE GARGANTILLA;-;ARGANZUELA;Alcance;Despejado;Bicicleta;Conductor;DE 40 A 44 AÑOS;Mujer;01;2;Calle;GARGANTILLA;2306
CALL. JACOBINIA / CALL. EUGENIA DE MONTIJO;2019S035786;13/11/2019;19:40;CALLE JACOBINIA;-;CARABANCHEL;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;DE 21 A 24 AÑOS;Mujer;14;2;Calle;JACOBINIA;1717
CALL. JACOBINIA / CALL. EUGENIA DE MONTIJO;2019S035786;13/11/2019;19:40;CALLE EUGENIA DE MONTIJO;-;CARABANCHEL;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;DE 21 A 24 AÑOS;Mujer;14;2;Calle;EUGENIA MONTIJO;282410
AVDA. PEÑA PRIETA / CALL. PICO ALMANZOR;2019S035582;13/11/2019;14:30;AVENIDA PEÑA PRIETA;-;PUENTE DE VALLECAS;Colisión frontal;Despejado;Bicicleta;Conductor;DE 60 A 64 AÑOS;Hombre;07;2;Avenida;PEÑA PRIETA;580100
AVDA. PEÑA PRIETA / CALL. PICO ALMANZOR;2019S035582;13/11/2019;14:30;CALLE PICO ALMANZOR;-;PUENTE DE VALLECAS;Colisión frontal;Despejado;Bicicleta;Conductor;DE 60 A 64 AÑOS;Hombre;07;2;Calle;PICO ALMANZOR;587300
PASEO. CHOPERA / PLAZA. GENERAL MAROTO;2019S035655;13/11/2019;13:25;PASEO CHOPERA;-;ARGANZUELA;Caída;Despejado;Bicicleta;Conductor;DE 21 A 24 AÑOS;Mujer;07;2;Paseo;CHOPERA;230600
PASEO. CHOPERA / PLAZA. GENERAL MAROTO;2019S035655;13/11/2019;13:25;PLAZA GENERAL MAROTO;-;ARGANZUELA;Caída;Despejado;Bicicleta;Conductor;DE 21 A 24 AÑOS;Mujer;07;2;Plaza;GENERAL MAROTO;330900
PASEO. CHOPERA / PLAZA. GENERAL MAROTO;2019S035655;13/11/2019;13:25;PASEO CHOPERA;-;ARGANZUELA;Caída;Despejado;Bicicleta;Peatón;DE 30 A 34 AÑOS;Hombre;14;2;Paseo;CHOPERA;230600
PASEO. CHOPERA / PLAZA. GENERAL MAROTO;2019S035655;13/11/2019;13:25;PLAZA GENERAL MAROTO;-;ARGANZUELA;Caída;Despejado;Bicicleta;Peatón;DE 30 A 34 AÑOS;Hombre;14;2;Plaza;GENERAL MAROTO;330900
RONDA. SEGOVIA;2019S035527;13/11/2019;0:41; RONDA SEGOVIA;45;CENTRO;Otro;Lluvia débil;Bicicleta;Conductor;DE 30 A 34 AÑOS;Hombre;01;0;Ronda;SEGOVIA;706400
PASEO. ESPERANZA / CALL. MORATINES;2019S035805;14/11/2019;20:45;PASEO ESPERANZA;-;ARGANZUELA;Colisión fronto-lateral;Nublado;Bicicleta;Conductor;DE 25 A 29 AÑOS;Hombre;07;2;Paseo;ESPERANZA;274600
PASEO. ESPERANZA / CALL. MORATINES;2019S035805;14/11/2019;20:45;CALLE MORATINES;-;ARGANZUELA;Colisión fronto-lateral;Nublado;Bicicleta;Conductor;DE 25 A 29 AÑOS;Hombre;07;2;Calle;MORATINES;522400
PLAZA. CONDE DE CASAL / AVDA. MEDITERRANEO;2019S035751;14/11/2019;14:10;PLAZA CONDE DE CASAL;-;RETIRO;Colisión lateral;Despejado;Bicicleta;Conductor;DE 18 A 20 AÑOS;Mujer;06;2;Plaza;CONDE CASAL;205000
PLAZA. CONDE DE CASAL / AVDA. MEDITERRANEO;2019S035751;14/11/2019;14:10;AVENIDA MEDITERRANEO;-;RETIRO;Colisión lateral;Despejado;Bicicleta;Conductor;DE 18 A 20 AÑOS;Mujer;06;2;Avenida;MEDITERRANEO;499700
AVDA. PORTUGAL / PQUE. MADRID RIO;2019S036005;14/11/2019;12:00;AVENIDA PORTUGAL;-;LATINA;Atropello a persona;Despejado;Bicicleta;Conductor;DE 21 A 24 AÑOS;Hombre;01;2;Avenida;PORTUGAL;603600
AVDA. PORTUGAL / PQUE. MADRID RIO;2019S036005;14/11/2019;12:00;PARQUE MADRID RIO;-;LATINA;Atropello a persona;Despejado;Bicicleta;Conductor;DE 21 A 24 AÑOS;Hombre;01;2;;PARQUE MADRID RIO;-1
AVDA. PORTUGAL / PQUE. MADRID RIO;2019S036005;14/11/2019;12:00;AVENIDA PORTUGAL;-;LATINA;Atropello a persona;Despejado;Bicicleta;Peatón;DE 55 A 59 AÑOS;Hombre;01;2;Avenida;PORTUGAL;603600
AVDA. PORTUGAL / PQUE. MADRID RIO;2019S036005;14/11/2019;12:00;PARQUE MADRID RIO;-;LATINA;Atropello a persona;Despejado;Bicicleta;Peatón;DE 55 A 59 AÑOS;Hombre;01;2;;PARQUE MADRID RIO;-1
CALL. SAN MARCOS / CALL. BARBIERI;2019S039726;15/11/2019;23:50;CALLE SAN MARCOS;-;CENTRO;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;DE 35 A 39 AÑOS;Hombre;;2;Calle;SAN MARCOS;677800
CALL. SAN MARCOS / CALL. BARBIERI;2019S039726;15/11/2019;23:50;CALLE BARBIERI;-;CENTRO;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;DE 35 A 39 AÑOS;Hombre;;2;Calle;BARBIERI;92600
AVDA. ALFONSO XIII;2019S035904;15/11/2019;20:15; AVENIDA ALFONSO XIII;147;CHAMARTÍN;Colisión lateral;Despejado;Bicicleta;Conductor;DE 25 A 29 AÑOS;Hombre;07;0;Avenida;ALFONSO XIII;27700
